codigo_postal,municipio_id,codigo_unidad_poblacional,entidad_singular_nombre,nucleo_nombre
45620,45105,0001701,Montesclaros,Montesclaros
45620,45105,0001799,Montesclaros,*Diseminado*
45621,45160,0001701,Segurilla,Segurilla
45621,45160,0001799,Segurilla,*Diseminado*
45622,45097,0001701,Mejorada,Mejorada
45622,45097,0001799,Mejorada,*Diseminado*
45630,45114,0001701,Navamorcuende,Navamorcuende
45630,45114,0001799,Navamorcuende,*Diseminado*
45631,45011,0001701,"Almendral de la Cañada","Almendral de la Cañada"
45631,45011,0001799,"Almendral de la Cañada",*Diseminado*
45632,45159,0001701,Sartajada,Sartajada
45632,45159,0001799,Sartajada,*Diseminado*
45633,45079,0001701,"Iglesuela del Tietar (La)","Iglesuela del Tietar (La)"
45633,45079,0001799,"Iglesuela del Tietar (La)",*Diseminado*
45634,45022,0001701,Buenaventura,Buenaventura
45634,45022,0001799,Buenaventura,*Diseminado*
45634,45022,0002201,"Buen Suceso (El)","Buen Suceso (El)"
45635,45164,0001701,"Sotillo de Las Palomas","Sotillo de Las Palomas"
45635,45164,0001799,"Sotillo de Las Palomas",*Diseminado*
45636,45093,0001701,Marrupe,Marrupe
45636,45093,0001799,Marrupe,*Diseminado*
45637,45049,0001701,"Cervera de Los Montes","Cervera de Los Montes"
45637,45049,0001799,"Cervera de Los Montes",*Diseminado*
45638,45132,0001701,Pepino,Pepino
45638,45132,0001799,Pepino,*Diseminado*
45638,45132,0002201,"Gran Chaparral (El)","Buenavista Poligono"
45638,45132,0002202,"Gran Chaparral (El)","Gran Chaparral I Fase"
45638,45132,0002203,"Gran Chaparral (El)","Gran Chaparral II Fase"
45638,45132,0002204,"Gran Chaparral (El)","Nieves (Las)"
45638,45132,0002205,"Gran Chaparral (El)","Valdefuentes Poligono"
45638,45132,0002206,"Gran Chaparral (El)",Zarquillos
45638,45132,0004301,"Cornicabral (El)","Cornicabral (El)"
45638,45132,0006901,"Chaparral (El)","Chaparral (El)"
45638,45132,0006902,"Chaparral (El)","Pequeño Chaparral (El)"
45638,45132,0007501,"Manzanos (Los)","Manzanos (Los)"
45638,45132,0008101,"Espinosillo (El)","Soto de Espinosillo"
45638,45132,0008102,"Espinosillo (El)","Prado del Arca"
45638,45132,0008199,"Espinosillo (El)",*Diseminado*
45640,45144,0001701,"Real de San Vicente (El)","Real de San Vicente (El)"
45640,45144,0001799,"Real de San Vicente (El)",*Diseminado*
45641,45043,0001701,"Castillo de Bayuela","Castillo de Bayuela"
45641,45043,0001799,"Castillo de Bayuela",*Diseminado*
45642,45035,0001701,"Cardiel de Los Montes","Cardiel de Los Montes"
45642,45035,0001702,"Cardiel de Los Montes","Atalaya del Alberche"
45642,45035,0001799,"Cardiel de Los Montes",*Diseminado*
45643,45068,0001701,Garciotum,Garciotum
45643,45068,0001799,Garciotum,*Diseminado*
45644,45120,0001701,"Nuño Gomez","Nuño Gomez"
45644,45120,0001799,"Nuño Gomez",*Diseminado*
45645,45074,0001701,"Hinojosa de San Vicente","Hinojosa de San Vicente"
45645,45074,0001799,"Hinojosa de San Vicente",*Diseminado*
45646,45154,0001701,"San Roman de Los Montes","San Roman de Los Montes"
45646,45154,0001799,"San Roman de Los Montes",*Diseminado*
45646,45154,0002201,"Serranillos Playa","Serranillos Playa"
45646,45154,0003801,"Regadios San Roman","Regadios San Roman"
45650,45063,0001701,"Espinoso del Rey","Espinoso del Rey"
45650,45063,0001799,"Espinoso del Rey",*Diseminado*
45651,45170,0001701,"Fresneda (La)","Fresneda (La)"
45651,45170,0001799,"Fresneda (La)",*Diseminado*
45651,45170,0002201,"Torrecilla de la Jara","Torrecilla de la Jara"
45651,45170,0002299,"Torrecilla de la Jara",*Diseminado*
45652,45146,0001701,Retamoso,Retamoso
45652,45146,0001799,Retamoso,*Diseminado*
45653,45155,0001701,"Santa Ana de Pusa","Santa Ana de Pusa"
45653,45155,0001799,"Santa Ana de Pusa",*Diseminado*
45654,45150,0001701,"S Bartolome Las Abiertas","S Bartolome Las Abiertas"
45654,45150,0001799,"S Bartolome Las Abiertas",*Diseminado*
45660,45020,0001701,"Belvis de la Jara","Belvis de la Jara"
45660,45020,0001799,"Belvis de la Jara",*Diseminado*
45661,45009,0001701,"Aldeanueva de Barbarroya","Aldeanueva de Barbarroya"
45661,45009,0001799,"Aldeanueva de Barbarroya",*Diseminado*
45662,45006,0001701,"Alcaudete de la Jara","Alcaudete de la Jara"
45662,45006,0001799,"Alcaudete de la Jara",*Diseminado*
45662,45097,0001701,Mejorada,Mejorada
45663,45072,0002201,"Membrillo (El)","Membrillo (El)"
45663,45072,0002299,"Membrillo (El)",*Diseminado*
45664,45072,0001701,"Herencias (Las)","Herencias (Las)"
45664,45072,0001799,"Herencias (Las)",*Diseminado*
45664,45072,0002201,"Membrillo (El)","Membrillo (El)"
45670,45108,0001701,"Nava de Ricomalillo (La)","Nava de Ricomalillo (La)"
45670,45108,0001799,"Nava de Ricomalillo (La)",*Diseminado*
45671,45162,0002201,Gargantilla,Gargantilla
45671,45162,0002299,Gargantilla,*Diseminado*
45671,45162,0004301,"Puerto Rey","Puerto Rey"
45671,45162,0005601,"Sevilleja de la Jara","Sevilleja de la Jara"
45671,45162,0005699,"Sevilleja de la Jara",*Diseminado*
45672,45162,0003801,"Minas de Santa Quiteria","Minas de Santa Quiteria"
45672,45162,0003899,"Minas de Santa Quiteria",*Diseminado*
45672,45162,0004301,"Puerto Rey","Puerto Rey"
45673,45162,0001701,Buenasbodas,Buenasbodas
45674,45148,0002299,Navaltoril,*Diseminado*
45674,45148,0005601,"Robledo del Mazo","Robledo del Mazo"
45674,45148,0005699,"Robledo del Mazo",*Diseminado*
45675,45148,0001701,"Hunfrias (Las)","Hunfrias (Las)"
45676,45148,0004301,Robledillo,Robledillo
45677,45148,0002201,Navaltoril,Navaltoril
45677,45148,0002299,Navaltoril,*Diseminado*
45678,45148,0003801,Piedraescrita,Piedraescrita
45680,45046,0001701,Cebolla,Cebolla
45680,45046,0001799,Cebolla,*Diseminado*
45682,45048,0001701,"Cerralbos (Los)","Cerralbos (Los)"
45682,45048,0001799,"Cerralbos (Los)",*Diseminado*
45683,45045,0001701,Cazalegas,Cazalegas
45683,45045,0001799,Cazalegas,*Diseminado*
45684,45086,0001701,Lucillos,Lucillos
45684,45086,0001799,Lucillos,*Diseminado*
45684,45086,0002201,Kiem,Kiem
45685,45104,0001701,Montearagon,Montearagon
45685,45104,0001799,Montearagon,*Diseminado*
45686,45028,0002201,"Calera Y Chozas","Calera Y Chozas"
45686,45028,0002299,"Calera Y Chozas",*Diseminado*
45687,45005,0001701,Alcañizo,Alcañizo
45687,45005,0001799,Alcañizo,*Diseminado*
45690,45137,0001701,"Pueblanueva (La)","Pueblanueva (La)"
45690,45137,0001799,"Pueblanueva (La)",*Diseminado*
45691,45137,0001799,"Pueblanueva (La)",*Diseminado*
45691,45137,0002201,"Vegas Y San Antonio (Las)","San Antonio"
45691,45137,0002202,"Vegas Y San Antonio (Las)","Vegas (Las)"
45691,45137,0002299,"Vegas Y San Antonio (Las)",*Diseminado*
45692,45089,0002201,"Malpica de Tajo","Malpica de Tajo"
45692,45089,0002299,"Malpica de Tajo",*Diseminado*
45693,45089,0001701,Bernuy,Bernuy
45694,45165,0007501,"Talavera la Nueva","Talavera la Nueva"
45694,45165,0007599,"Talavera la Nueva",*Diseminado*
45695,45028,0001701,"Alberche del Caudillo","Alberche del Caudillo"
45695,45028,0001799,"Alberche del Caudillo",*Diseminado*
45700,45053,0001701,Consuegra,Consuegra
45700,45053,0001799,Consuegra,*Diseminado*
45710,45087,0001701,Madridejos,Madridejos
45710,45087,0001799,Madridejos,*Diseminado*
45720,45034,0001701,Camuñas,Camuñas
45720,45034,0001799,Camuñas,*Diseminado*
45730,45187,0001701,"Villafranca Caballeros","Villafranca Caballeros"
45730,45187,0001702,"Villafranca Caballeros","Lagunas (Las)"
45730,45187,0001799,"Villafranca Caballeros",*Diseminado*
45740,45197,0001701,Villasequilla,Villasequilla
45740,45197,0001799,Villasequilla,*Diseminado*
45749,45191,0001701,Villamuelas,Villamuelas
45749,45191,0001799,Villamuelas,*Diseminado*
45750,45078,0001701,"Huerta de Valdecarabanos","Huerta de Valdecarabanos"
45750,45078,0001799,"Huerta de Valdecarabanos",*Diseminado*
45760,45071,0001701,"Guardia (La)","Guardia (La)"
45760,45071,0001799,"Guardia (La)",*Diseminado*
45770,45149,0001701,"Romeral (El)","Romeral (El)"
45770,45149,0001799,"Romeral (El)",*Diseminado*
45780,45166,0001701,Tembleque,Tembleque
45780,45166,0001799,Tembleque,*Diseminado*
45789,45175,0001701,Turleque,Turleque
45789,45175,0001799,Turleque,*Diseminado*
45790,45141,0001701,Quero,Quero
45800,45142,0001701,"Quintanar de la Orden","Quintanar de la Orden"
45800,45142,0001799,"Quintanar de la Orden",*Diseminado*
45810,45192,0001701,"Villanueva de Alcardete","Villanueva de Alcardete"
45810,45192,0001799,"Villanueva de Alcardete",*Diseminado*
45820,45167,0001701,"Toboso (El)","Toboso (El)"
45820,45167,0001799,"Toboso (El)",*Diseminado*
45830,45101,0001701,"Miguel Esteban","Miguel Esteban"
45830,45101,0001799,"Miguel Esteban",*Diseminado*
45840,45135,0001701,"Puebla de Almoradiel (La)","Puebla de Almoradiel (La)"
45840,45135,0001799,"Puebla de Almoradiel (La)",*Diseminado*
45850,45186,0001701,"Villa de D Fadrique (La)","Villa de D Fadrique (La)"
45860,45185,0001701,Villacañas,Villacañas
45860,45185,0001799,Villacañas,*Diseminado*
45870,45084,0001701,Lillo,Lillo
45870,45084,0001799,Lillo,*Diseminado*
45870,45084,0002201,Carahorma,Carahorma
45880,45054,0001701,"Corral de Almaguer","Corral de Almaguer"
45880,45054,0001799,"Corral de Almaguer",*Diseminado*
45890,45027,0001701,Cabezamesada,Cabezamesada
45900,45013,0001701,Almorox,Almorox
45900,45013,0001799,Almorox,*Diseminado*
45900,45013,0002201,"Parque Romillo","Parque Romillo"
45900,45013,0003801,"Pinar (El)","Pinar (El)"
45900,45013,0004301,"Valcarrillo Campuzano","Valcarrillo Campuzano"
45908,45008,0001701,"Aldea En Cabo","Aldea En Cabo"
45908,45008,0001799,"Aldea En Cabo",*Diseminado*
45908,45129,0001701,"Paredes de Escalona","Paredes de Escalona"
45908,45129,0001799,"Paredes de Escalona",*Diseminado*
45909,45157,0001701,Calalberche,Calalberche
45909,45157,0001799,Calalberche,*Diseminado*
45910,45061,0001701,Escalona,Escalona
45910,45061,0001799,Escalona,*Diseminado*
45910,45061,0002201,Almorojuelo,Almorojuelo
45910,45061,0003801,"Carrasquilla Conejeros","Carrasquilla Conejeros"
45910,45061,0004301,"Castillo de Escalona","Castillo de Escalona"
45910,45061,0005601,"Cigarrales del Alberche","Cigarrales del Alberche"
45910,45061,0006901,Miragredos,Miragredos
45910,45061,0007501,"Playa de Escalona","Playa de Escalona"
45910,45061,0008101,Primie,Primie
45910,45061,0009401,"Ribera del Alberche","Ribera del Alberche"
45910,45061,0009499,"Ribera del Alberche",*Diseminado*
45910,45061,0010801,"Vega de Escalona","Vega de Escalona"
45910,45061,0011501,Villarta,Villarta
45910,45061,0012001,"Escalona Golf","Escalona Golf"
45917,45117,0001701,Nombela,Nombela
45917,45117,0001702,Nombela,"Urbanizacion Mojon Blanco"
45917,45117,0001799,Nombela,*Diseminado*
45918,45131,0001701,Pelahustan,Pelahustan
45918,45131,0001799,Pelahustan,*Diseminado*
45919,45076,0001701,Hormigos,Hormigos
45919,45076,0001799,Hormigos,*Diseminado*
45919,45076,0002201,"Sotoalberche Fuenteromero","Fuente Romero"
45919,45076,0002202,"Sotoalberche Fuenteromero",Sotoalberche
45920,45171,0001701,"Torre Esteban Hambran","Torre Esteban Hambran"
45920,45171,0001799,"Torre Esteban Hambran",*Diseminado*
45930,45099,0001701,Mentrida,Mentrida
45930,45099,0001702,Mentrida,"Palacio (El)"
45930,45099,0001703,Mentrida,"San Roque"
45930,45099,0001799,Mentrida,*Diseminado*
45930,45099,0003801,"Avion (El)","Avion (El)"
45930,45099,0004301,Capellania,Capellania
45930,45099,0007501,"Encinasola Palanquillas","Encinasola Palanquillas"
45930,45099,0008101,"Morera Valcarillo","Morera Valcarillo"
45930,45099,0009401,Valdecorrales,Valdecorrales
45930,45099,0012001,Valdecastaños,Valdecastaños
45930,45099,0013601,"Altos de Mentrida","Altos de Mentrida"
45940,45180,0001701,Valmojado,Valmojado
45940,45180,0001799,Valmojado,*Diseminado*
45950,45041,0001701,"Casarrubios del Monte","Casarrubios del Monte"
45950,45041,0001702,"Casarrubios del Monte","Monte Nuevo"
45950,45041,0001703,"Casarrubios del Monte","Pol.industr. Monte Boyal"
45950,45041,0001799,"Casarrubios del Monte",*Diseminado*
45950,45041,0002201,"Calypo Fado","Calypo Fado"
45960,45056,0001701,"Chozas de Canales","Chozas de Canales"
45960,45056,0001799,"Chozas de Canales",*Diseminado*
45960,45056,0002201,Cañizo,Cañizo
45960,45056,0003801,Vaquerizo,Vaquerizo
46001,46250,0014101,València,València
46002,46250,0014101,València,València
46003,46250,0014101,València,València
46004,46250,0014101,València,València
46005,46250,0014101,València,València
46006,46250,0014101,València,València
46007,46250,0014101,València,València
46008,46250,0014101,València,València
46009,46250,0014101,València,València
46010,46250,0014101,València,València
46011,46250,0014101,València,València
46012,46250,0006999,Castellar-Oliveral,*Diseminado*
46012,46250,0009401,"Palmar (El)","Palmar (El)"
46012,46250,0010801,"Perellonet (El)","Perellonet (El)"
46012,46250,0011501,Pinedo,Pinedo
46012,46250,0011599,Pinedo,*Diseminado*
46012,46250,0013601,"Saler (El)","Saler (El)"
46012,46250,0013699,"Saler (El)",*Diseminado*
46012,46250,0014101,València,València
46012,46250,0014199,València,*Diseminado*
46013,46250,0006999,Castellar-Oliveral,*Diseminado*
46013,46250,0014101,València,València
46013,46250,0014199,València,*Diseminado*
46013,46250,0015499,"Horno de Alcedo",*Diseminado*
46014,46110,0002201,"Luz (Barrio de La)","Barrio de la Luz"
46014,46250,0014101,València,València
46014,46250,0014199,València,*Diseminado*
46015,46250,0002201,Benimamet-Beniferri,Benimamet-Beniferri
46015,46250,0014101,València,València
46015,46250,0014199,València,*Diseminado*
46016,46237,0001701,"Tavernes Blanques","Tavernes Blanques"
46016,46250,0001701,Benifaraig,Benifaraig
46016,46250,0001799,Benifaraig,*Diseminado*
46016,46250,0003801,Borboto,Borboto
46016,46250,0003899,Borboto,*Diseminado*
46016,46250,0004301,Carpesa,Carpesa
46016,46250,0004399,Carpesa,*Diseminado*
46016,46250,0012099,"Pueblo Nuevo",*Diseminado*
46017,46250,0014101,València,València
46017,46250,0014199,València,*Diseminado*
46018,46250,0014101,València,València
46019,46250,0012001,"Pueblo Nuevo","Pueblo Nuevo"
46019,46250,0014101,València,València
46019,46250,0014199,València,*Diseminado*
46020,46250,0014101,València,València
46020,46250,0014199,València,*Diseminado*
46021,46250,0014101,València,València
46022,46250,0014101,València,València
46023,46250,0014101,València,València
46024,46250,0014101,València,València
46024,46250,0014199,València,*Diseminado*
46025,46250,0004301,Carpesa,Carpesa
46025,46250,0004399,Carpesa,*Diseminado*
46025,46250,0012001,"Pueblo Nuevo","Pueblo Nuevo"
46025,46250,0012099,"Pueblo Nuevo",*Diseminado*
46025,46250,0014101,València,València
46026,46250,0005699,"Casas de Barcena",*Diseminado*
46026,46250,0006901,Castellar-Oliveral,Castellar-Oliveral
46026,46250,0006999,Castellar-Oliveral,*Diseminado*
46026,46250,0011599,Pinedo,*Diseminado*
46026,46250,0014101,València,València
46026,46250,0014199,València,*Diseminado*
46026,46250,0015401,"Horno de Alcedo","Horno de Alcedo"
46026,46250,0015499,"Horno de Alcedo",*Diseminado*
46035,46250,0002201,Benimamet-Beniferri,Benimamet-Beniferri
46035,46250,0014101,València,València
46100,46078,0001701,Burjassot,Burjassot
46100,46078,0001799,Burjassot,*Diseminado*
46110,46135,0001701,Godella,"Campo Olivar"
46110,46135,0001702,Godella,"Cruz de Gracia"
46110,46135,0001703,Godella,"Urb. Sta. Barbara"
46110,46135,0001704,Godella,Godella
46110,46135,0001799,Godella,*Diseminado*
46111,46216,0001701,Rocafort,Rocafort
46112,46250,0008101,Masarrochos,Masarrochos
46112,46250,0008102,Masarrochos,"Urbanizacion Sta Barbara"
46112,46250,0008199,Masarrochos,*Diseminado*
46113,46171,0002201,Moncada,"Barrio de Los Dolores"
46113,46171,0002202,Moncada,Moncada
46113,46171,0002299,Moncada,*Diseminado*
46114,46260,0001701,Vinalesa,Vinalesa
46115,46025,0001701,"Alfara del Patriarca","Alfara del Patriarca"
46116,46171,0001701,Masias,Masias
46116,46171,0001799,Masias,*Diseminado*
46116,46171,0003801,"San Isidro de Benageber","Barrio del Pilar"
46116,46171,0003802,"San Isidro de Benageber","San Isidro de Benageber"
46117,46070,0001701,"Baro (El)","Vall de Flors-San Isidro"
46117,46070,0001702,"Baro (El)","Urb Lloma del Calderer"
46117,46070,0001703,"Baro (El)","Urbanizacion El Ciscar"
46117,46070,0001799,"Baro (El)",*Diseminado*
46117,46070,0002201,Betera,Betera
46117,46070,0003801,"Malla (La)","Campamento Militar"
46117,46070,0003802,"Malla (La)","Urbanizacion la Masia"
46117,46070,0003899,"Malla (La)",*Diseminado*
46117,46070,0004301,Mallaetes,"Conarda (La)"
46117,46070,0004302,Mallaetes,Montesano
46117,46070,0004303,Mallaetes,"Los Pinares"
46117,46070,0004304,Mallaetes,"Clotxa del Sec"
46117,46070,0004305,Mallaetes,"Sector R-6"
46117,46070,0004399,Mallaetes,*Diseminado*
46117,46070,0005601,"Masia Arnal",Almudes-Bonsol
46117,46070,0005699,"Masia Arnal",*Diseminado*
46117,46070,0006901,Providencia,"Camino Paterna"
46117,46070,0006902,Providencia,"Urb Cumbres S Ant"
46117,46070,0006904,Providencia,"Urb Torre Enconill"
46117,46070,0006905,Providencia,"Urb Virgen Estrella"
46117,46070,0006906,Providencia,"Mas de Elies"
46117,46070,0006907,Providencia,"Urb la Junquera"
46117,46070,0006908,Providencia,"Sector R-7"
46117,46070,0006999,Providencia,*Diseminado*
46117,46070,0007501,"Mas Camarena","Mas Camarena"
46117,46070,0007599,"Mas Camarena",*Diseminado*
46118,46228,0001799,"Porta Coeli",*Diseminado*
46118,46228,0002201,Serra,"Empelta (La)"
46118,46228,0002202,Serra,"Partida Siscar"
46118,46228,0002203,Serra,Serra
46118,46228,0002299,Serra,*Diseminado*
46118,46228,0003801,"Torre de Porta Coeli","Torre de Porta Coeli"
46119,46178,0001701,Naquera,Naquera
46119,46178,0001702,Naquera,"Polig. Ind. Los Vientos"
46119,46178,0001703,Naquera,Mont-Ros
46119,46178,0001704,Naquera,"Peucal (El)"
46119,46178,0001705,Naquera,"Lloma-Horta Nova (La)"
46119,46178,0001706,Naquera,Bonanza
46119,46178,0001707,Naquera,"Carrasca (La)"
46119,46178,0001708,Naquera,"Corral Nou"
46119,46178,0001709,Naquera,"Collao Dels Llops"
46119,46178,0001710,Naquera,Corralet
46119,46178,0001711,Naquera,"Font de L'Or"
46119,46178,0001712,Naquera,"Loma (La)"
46119,46178,0001713,Naquera,"Lomas (Las)"
46119,46178,0001714,Naquera,"Lloma Llarga"
46119,46178,0001715,Naquera,Monteamor
46119,46178,0001716,Naquera,Paraíso
46119,46178,0001717,Naquera,"Pla D'Estepar"
46119,46178,0001718,Naquera,"San Miguel"
46119,46178,0001719,Naquera,"Trencalls (Els)"
46119,46178,0001720,Naquera,"Tres Rutas"
46119,46178,0001721,Naquera,"Cabeç Bort"
46119,46178,0001799,Naquera,*Diseminado*
46120,46013,0001701,Alboraia/Alboraya,Alboraia/Alboraya
46120,46013,0001702,Alboraia/Alboraya,"Port Saplaya"
46120,46013,0001703,Alboraia/Alboraya,"Complejo Residencial Vera"
46120,46013,0001799,Alboraia/Alboraya,*Diseminado*
46130,46164,0001701,Massamagrell,Massamagrell
46130,46164,0001799,Massamagrell,*Diseminado*
46131,46074,0001701,"Bonrepòs I Mirambell","Bonrepòs I Mirambell"
46131,46250,0005601,"Casas de Barcena","Casas de Barcena"
46131,46250,0005699,"Casas de Barcena",*Diseminado*
46132,46032,0001701,Almassera,Almassera
46132,46032,0001702,Almassera,"Tendes (Les)"
46132,46032,0001799,Almassera,*Diseminado*
46133,46166,0001701,Meliana,"Barrio Roca"
46133,46166,0001702,Meliana,Meliana
46133,46166,0001703,Meliana,"Barri de Nolla"
46133,46166,0001799,Meliana,*Diseminado*
46134,46126,0001701,Foios,Foios
46134,46126,0001799,Foios,*Diseminado*
46135,46009,0001701,"Albalat Dels Sorells","Albalat Dels Sorells"
46135,46009,0001799,"Albalat Dels Sorells",*Diseminado*
46135,46117,0001701,Emperador,Emperador
46135,46250,0007501,"Mahuella Tauladella Rafal","Mahuella Tauladella Rafal"
46135,46250,0007599,"Mahuella Tauladella Rafal",*Diseminado*
46136,46177,0001701,Museros,Museros
46136,46177,0001799,Museros,*Diseminado*
46137,46199,0001701,Playa,Playa
46137,46199,0002201,"Pobla de Farnals (La)","Pobla de Farnals (La)"
46138,46207,0001701,Rafelbunyol,Rafelbunyol
46138,46207,0001799,Rafelbunyol,*Diseminado*
46138,46207,0002201,"Urbanizacion Lladro","Urbanizacion Lladro"
46139,46199,0002201,"Pobla de Farnals (La)","Pobla de Farnals (La)"
46139,46199,0002299,"Pobla de Farnals (La)",*Diseminado*
46140,46001,0001701,Ademuz,Ademuz
46140,46001,0001799,Ademuz,*Diseminado*
46140,46001,0002299,"Mas del Olmo",*Diseminado*
46140,46001,0003899,Sesga,*Diseminado*
46140,46001,0004399,"Val de la Sabina (El)",*Diseminado*
46140,46092,0001701,"Arroyo Cerezo","Arroyo Cerezo"
46140,46201,0001701,"Puebla de San Miguel","Puebla de San Miguel"
46141,46092,0002201,Castielfabib,Castielfabib
46141,46092,0002299,Castielfabib,*Diseminado*
46141,46092,0003801,"Cuesta del Rato","Cuesta del Rato"
46141,46092,0003899,"Cuesta del Rato",*Diseminado*
46141,46092,0004301,"Mas de Jacinto","Mas de Jacinto"
46141,46092,0005601,"Mas de Los Mudos","Mas de Los Mudos"
46141,46092,0006901,"Pajares (Los)","Pajares (Los)"
46141,46092,0007501,"Santos (Los)","Santos (Los)"
46143,46242,0001701,Torrebaja,Torrebaja
46143,46242,0001799,Torrebaja,*Diseminado*
46143,46242,0002201,Torrealta,Torrealta
46143,46242,0002299,Torrealta,*Diseminado*
46145,46252,0001701,Negron,Negron
46145,46252,0002201,Vallanca,Vallanca
46146,46088,0001701,"Casas Bajas","Casas Bajas"
46147,46087,0001701,"Casas Altas","Casas Altas"
46148,46030,0001701,"Algímia D'Alfara","Algímia D'Alfara"
46148,46030,0001799,"Algímia D'Alfara",*Diseminado*
46149,46134,0001701,Gilet,Gilet
46149,46134,0001702,Gilet,"Paz (La)"
46149,46134,0001799,Gilet,*Diseminado*
46149,46134,0002201,"Sancti Spiritu","Clot del Oliver"
46149,46134,0002203,"Sancti Spiritu","Urb Primera,Segunda Y Ter"
46149,46134,0002204,"Sancti Spiritu","Vidriera (La)"
46149,46134,0002205,"Sancti Spiritu","Pla D'Aguilo"
46149,46134,0002299,"Sancti Spiritu",*Diseminado*
46149,46134,0003801,"Peña (La)","Peña (La)"
46149,46134,0003899,"Peña (La)",*Diseminado*
46160,46147,0001701,Lliria,"Buitrera (La)"
46160,46147,0001703,Lliria,"Camp de Lliria"
46160,46147,0001705,Lliria,"Caramello (El)"
46160,46147,0001706,Lliria,"Joliesa (La)"
46160,46147,0001707,Lliria,"Ciutat Jardi Cami Mura"
46160,46147,0001709,Lliria,Lliria
46160,46147,0001710,Lliria,"Mont-Ravana (La)"
46160,46147,0001711,Lliria,Montecollado
46160,46147,0001715,Lliria,"Regalon (El)"
46160,46147,0001718,Lliria,"Sant Miquel"
46160,46147,0001719,Lliria,"Alt de Botigueta"
46160,46147,0001720,Lliria,Calabacin
46160,46147,0001721,Lliria,"Canyada de Confites (La)"
46160,46147,0001722,Lliria,"Canyada de Tello (La)"
46160,46147,0001723,Lliria,"Corral de la Marquesa (El"
46160,46147,0001724,Lliria,Edeta
46160,46147,0001725,Lliria,Formidables
46160,46147,0001726,Lliria,"Jardi de Lauro"
46160,46147,0001727,Lliria,"Maimona-Corral D'Albert"
46160,46147,0001728,Lliria,Montarago
46160,46147,0001729,Lliria,Montcati
46160,46147,0001730,Lliria,Monteblanco
46160,46147,0001731,Lliria,Mont-Jarque
46160,46147,0001732,Lliria,"Oasi de Sant Vicent"
46160,46147,0001733,Lliria,"Puig I Lis"
46160,46147,0001734,Lliria,Safareig
46160,46147,0001735,Lliria,"Secanet (El)"
46160,46147,0001736,Lliria,"Sant Gerard"
46160,46147,0001737,Lliria,"Sant Vicent"
46160,46147,0001738,Lliria,"Sima (La)"
46160,46147,0001739,Lliria,"Verger de Sant Miquel"
46160,46147,0001740,Lliria,Xelardo
46160,46147,0001741,Lliria,"Xelvaneta (La)"
46160,46147,0001742,Lliria,"Vall de Lliria"
46160,46147,0001799,Lliria,*Diseminado*
46162,46038,0001701,Andilla,Andilla
46162,46038,0001799,Andilla,*Diseminado*
46162,46038,0002201,Artaj,Artaj
46162,46038,0003801,Oset,Oset
46162,46038,0003899,Oset,*Diseminado*
46162,46038,0004301,"Pobleta (La)","Pobleta (La)"
46162,46141,0001701,Higueruelas,Higueruelas
46162,46141,0001799,Higueruelas,*Diseminado*
46163,46161,0001701,Marines,Marines
46163,46161,0001799,Marines,*Diseminado*
46163,46161,0002201,"Marines Viejo","Marines Viejo"
46163,46161,0002299,"Marines Viejo",*Diseminado*
46164,46191,0001701,Pedralba,Pedralba
46164,46191,0001799,Pedralba,*Diseminado*
46165,46076,0001701,Bugarra,Bugarra
46165,46076,0001799,Bugarra,*Diseminado*
46166,46133,0001701,Gestalgar,Gestalgar
46166,46133,0001799,Gestalgar,*Diseminado*
46167,46112,0001701,"Balneario de Fuencaliente","Balneario de Fuencaliente"
46167,46112,0002201,"Urbanizacion Sta Barbara","Urbanizacion Sta Barbara"
46167,46112,0003899,"Bodega Vanacloig",*Diseminado*
46167,46112,0004301,Chulilla,Chulilla
46167,46112,0004399,Chulilla,*Diseminado*
46167,46112,0005601,"Ermita (La)","Ermita (La)"
46167,46112,0005699,"Ermita (La)",*Diseminado*
46168,46149,0001701,"Losa del Obispo","Losa del Obispo"
46168,46149,0001799,"Losa del Obispo",*Diseminado*
46168,46234,0001701,"Sot de Chera","Sot de Chera"
46168,46234,0001799,"Sot de Chera",*Diseminado*
46169,46182,0001701,Olocau,Olocau
46169,46182,0001702,Olocau,"Urbanizacion Pedralvilla"
46169,46182,0001703,Olocau,"Urbanizacion la Lloma"
46169,46182,0001704,Olocau,"Urb Los Picapiedra"
46169,46182,0001705,Olocau,"Urb Plademarco-Forquetes"
46169,46182,0001706,Olocau,"Pla de la Torre"
46169,46182,0001799,Olocau,*Diseminado*
46169,46902,0001701,Gatova,Gatova
46169,46902,0001799,Gatova,*Diseminado*
46170,46258,0001701,"Villar del Arzobispo","Villar del Arzobispo"
46170,46258,0001799,"Villar del Arzobispo",*Diseminado*
46171,46089,0001701,Casinos,Casinos
46171,46089,0001702,Casinos,"Urb. El Pinar de Casinos"
46171,46089,0001799,Casinos,*Diseminado*
46172,46018,0001701,Alcublas,Alcublas
46172,46018,0001799,Alcublas,*Diseminado*
46173,46050,0001701,Benageber,Benageber
46173,46050,0001702,Benageber,"Pantano de Benageber"
46173,46050,0001703,Benageber,"Colonias (Las)"
46173,46050,0001704,Benageber,Nieva
46173,46050,0001799,Benageber,*Diseminado*
46174,46114,0002201,Domeño,Domeño
46174,46114,0002299,Domeño,*Diseminado*
46175,46079,0001701,Calles,Calles
46175,46079,0001799,Calles,*Diseminado*
